instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
8269,12/16/2011,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4,5
8270,12/16/2011,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,26
8271,12/16/2011,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82
8272,12/16/2011,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231
8273,12/16/2011,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,459
8274,12/16/2011,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,243
8275,12/16/2011,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132
8276,12/16/2011,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144
8277,12/16/2011,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,173
8278,12/16/2011,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,137
8279,12/16/2011,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128
8280,12/16/2011,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153
8281,12/16/2011,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224
8282,12/16/2011,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,365
8283,12/16/2011,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,295
8284,12/16/2011,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214
8285,12/16/2011,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6,146,152
8286,12/16/2011,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,102
8287,12/16/2011,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106
8288,12/16/2011,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,75
8289,12/17/2011,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59,62
8290,12/17/2011,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39,43
8291,12/17/2011,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47,58
8292,12/17/2011,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,4,22,26
8293,12/17/2011,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9,9
8294,12/17/2011,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,2,7,9
8295,12/17/2011,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17,17
8296,12/17/2011,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20
8297,12/17/2011,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55,59
8298,12/17/2011,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95,100
8299,12/17/2011,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,181
8300,12/17/2011,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188,209
8301,12/17/2011,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,244
8302,12/17/2011,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,236
8303,12/17/2011,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207,237
8304,12/17/2011,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195,228
8305,12/17/2011,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192,222
8306,12/17/2011,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165
8307,12/17/2011,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157
8308,12/17/2011,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106
8309,12/17/2011,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106
8310,12/17/2011,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96
8311,12/17/2011,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73,80
8312,12/17/2011,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0,6,63,69
8313,12/18/2011,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71
8314,12/18/2011,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43,46
8315,12/18/2011,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39,41
8316,12/18/2011,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16,18
8317,12/18/2011,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1,1
8318,12/18/2011,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4,5
8319,12/18/2011,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3
8320,12/18/2011,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12
8321,12/18/2011,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0,1,31,32
8322,12/18/2011,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81
8323,12/18/2011,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122,129
8324,12/18/2011,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168,188
8325,12/18/2011,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228
8326,12/18/2011,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228
8327,12/18/2011,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200,219
8328,12/18/2011,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,207
8329,12/18/2011,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234
8330,12/18/2011,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126,136
8331,12/18/2011,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,15,123,138
8332,12/18/2011,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135
8333,12/18/2011,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104
8334,12/18/2011,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0,9,80,89
8335,12/18/2011,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2,47,49
8336,12/18/2011,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31,37
8337,12/19/2011,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17
8338,12/19/2011,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11
8339,12/19/2011,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3
8340,12/19/2011,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0,3,3
8341,12/19/2011,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4
8342,12/19/2011,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21
8343,12/19/2011,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68,68
8344,12/19/2011,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191
8345,12/19/2011,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8,389,397
8346,12/19/2011,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183
8347,12/19/2011,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96,108
8348,12/19/2011,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127
8349,12/19/2011,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141
8350,12/19/2011,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,142
8351,12/19/2011,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137
8352,12/19/2011,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159
8353,12/19/2011,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208
8354,12/19/2011,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362,378
8355,12/19/2011,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354
8356,12/19/2011,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
8357,12/19/2011,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206
8358,12/19/2011,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127
8359,12/19/2011,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
8360,12/19/2011,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60
8361,12/20/2011,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
8362,12/20/2011,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0,0,6,6
8363,12/20/2011,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0,1,10,11
8364,12/20/2011,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0,1,1,2
8365,12/20/2011,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
8366,12/20/2011,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0,0,15,15
8367,12/20/2011,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0,1,71,72
8368,12/20/2011,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0,7,261,268
8369,12/20/2011,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
8370,12/20/2011,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0,14,245,259
8371,12/20/2011,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129
8372,12/20/2011,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
8373,12/20/2011,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
8374,12/20/2011,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181
8375,12/20/2011,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138
8376,12/20/2011,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0,15,139,154
8377,12/20/2011,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0,20,218,238
8378,12/20/2011,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
8379,12/20/2011,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411
8380,12/20/2011,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0,6,218,224
8381,12/20/2011,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0,3,144,147
8382,12/20/2011,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
8383,12/20/2011,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0,3,104,107
8384,12/20/2011,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0,13,40,53
8385,12/21/2011,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25
8386,12/21/2011,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11
8387,12/21/2011,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0,0,4,4
8388,12/21/2011,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0,0,2,2
8389,12/21/2011,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0,0,2,2
8390,12/21/2011,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
8391,12/21/2011,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0,1,75,76
8392,12/21/2011,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
8393,12/21/2011,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0,12,393,405
8394,12/21/2011,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
8395,12/21/2011,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
8396,12/21/2011,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
8397,12/21/2011,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61
8398,12/21/2011,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
8399,12/21/2011,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51
8400,12/21/2011,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
8401,12/21/2011,1,0,12,16,0,3,1,3,0.44,0.4394,1,0.3284,6,95,101
8402,12/21/2011,1,0,12,17,0,3,1,3,0.44,0.4394,1,0.3284,3,226,229
8403,12/21/2011,1,0,12,18,0,3,1,2,0.44,0.4394,1,0.2985,2,278,280
8404,12/21/2011,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
8405,12/21/2011,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
8406,12/21/2011,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
8407,12/21/2011,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
8408,12/21/2011,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
8409,12/22/2011,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
8410,12/22/2011,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
8411,12/22/2011,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
8412,12/22/2011,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
8413,12/22/2011,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
8414,12/22/2011,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0,1,15,16
8415,12/22/2011,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0,1,63,64
8416,12/22/2011,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0,4,182,186
8417,12/22/2011,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0,10,333,343
8418,12/22/2011,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
8419,12/22/2011,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
8420,12/22/2011,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0,10,135,145
8421,12/22/2011,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0,22,180,202
8422,12/22/2011,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0,21,167,188
8423,12/22/2011,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0,23,136,159
8424,12/22/2011,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0,28,186,214
8425,12/22/2011,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0,30,226,256
8426,12/22/2011,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
8427,12/22/2011,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
8428,12/22/2011,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0,12,130,142
8429,12/22/2011,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0,0,33,33
8430,12/22/2011,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0,2,15,17
8431,12/22/2011,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
8432,12/22/2011,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0,1,10,11
8433,12/23/2011,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9
8434,12/23/2011,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194,1,11,12
8435,12/23/2011,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13
8436,12/23/2011,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
8437,12/23/2011,1,0,12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2
8438,12/23/2011,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
8439,12/23/2011,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40
8440,12/23/2011,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92
8441,12/23/2011,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182
8442,12/23/2011,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
8443,12/23/2011,1,0,12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104
8444,12/23/2011,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174
8445,12/23/2011,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170
8446,12/23/2011,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194
8447,12/23/2011,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200
8448,12/23/2011,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203
8449,12/23/2011,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181
8450,12/23/2011,1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140
8451,12/23/2011,1,0,12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95
8452,12/23/2011,1,0,12,19,0,5,1,1,0.34,0.3333,0.53,0.194,1,75,76
8453,12/23/2011,1,0,12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50
8454,12/23/2011,1,0,12,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,32
8455,12/23/2011,1,0,12,22,0,5,1,1,0.32,0.3182,0.66,0.194,4,43,47
8456,12/23/2011,1,0,12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25
8457,12/24/2011,1,0,12,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,23
8458,12/24/2011,1,0,12,1,0,6,0,2,0.32,0.3485,0.66,0,1,15,16
8459,12/24/2011,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
8460,12/24/2011,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
8461,12/24/2011,1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3
8462,12/24/2011,1,0,12,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,4
8463,12/24/2011,1,0,12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10
8464,12/24/2011,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
8465,12/24/2011,1,0,12,8,0,6,0,1,0.28,0.2727,0.7,0.194,0,27,27
8466,12/24/2011,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56
8467,12/24/2011,1,0,12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,56
8468,12/24/2011,1,0,12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,71
8469,12/24/2011,1,0,12,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,94
8470,12/24/2011,1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
8471,12/24/2011,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85
8472,12/24/2011,1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,97
8473,12/24/2011,1,0,12,16,0,6,0,1,0.32,0.3182,0.42,0.194,25,74,99
8474,12/24/2011,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68
8475,12/24/2011,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
8476,12/24/2011,1,0,12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25
8477,12/24/2011,1,0,12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,24
8478,12/24/2011,1,0,12,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,19
8479,12/24/2011,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0,8,12,20
8480,12/24/2011,1,0,12,23,0,6,0,1,0.24,0.2576,0.56,0,1,16,17
8481,12/25/2011,1,0,12,0,0,0,0,1,0.24,0.2273,0.6,0.194,2,4,6
8482,12/25/2011,1,0,12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4
8483,12/25/2011,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2
8484,12/25/2011,1,0,12,3,0,0,0,1,0.22,0.2727,0.72,0,1,3,4
8485,12/25/2011,1,0,12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
8486,12/25/2011,1,0,12,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
8487,12/25/2011,1,0,12,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,4
8488,12/25/2011,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
8489,12/25/2011,1,0,12,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,23
8490,12/25/2011,1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43
8491,12/25/2011,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85
8492,12/25/2011,1,0,12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66
8493,12/25/2011,1,0,12,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,79
8494,12/25/2011,1,0,12,14,0,0,0,1,0.34,0.3182,0.61,0.2537,41,45,86
8495,12/25/2011,1,0,12,15,0,0,0,1,0.34,0.3333,0.61,0.194,43,48,91
8496,12/25/2011,1,0,12,16,0,0,0,1,0.36,0.3636,0.57,0.1045,35,51,86
8497,12/25/2011,1,0,12,17,0,0,0,1,0.34,0.3333,0.61,0.1343,11,33,44
8498,12/25/2011,1,0,12,18,0,0,0,1,0.32,0.3182,0.7,0.194,7,23,30
8499,12/25/2011,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16
8500,12/25/2011,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,8,18,26
8501,12/25/2011,1,0,12,21,0,0,0,1,0.3,0.303,0.56,0.1343,4,15,19
8502,12/25/2011,1,0,12,22,0,0,0,1,0.28,0.2727,0.61,0.1642,2,15,17
8503,12/25/2011,1,0,12,23,0,0,0,1,0.26,0.2727,0.65,0.1343,2,14,16
8504,12/26/2011,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,5,6,11
8505,12/26/2011,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,3,7,10
8506,12/26/2011,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,2,5,7
8507,12/26/2011,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,0,2,2
8508,12/26/2011,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,0,4,4
8509,12/26/2011,1,0,12,6,1,1,0,1,0.32,0.303,0.45,0.2836,0,4,4
8510,12/26/2011,1,0,12,7,1,1,0,1,0.32,0.3182,0.45,0.194,2,17,19
8511,12/26/2011,1,0,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,5,13,18
8512,12/26/2011,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,24,38,62
8513,12/26/2011,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,31,39,70
8514,12/26/2011,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,40,51,91
8515,12/26/2011,1,0,12,12,1,1,0,1,0.36,0.3182,0.43,0.4627,34,66,100
8516,12/26/2011,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140
8517,12/26/2011,1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,73,80,153
8518,12/26/2011,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,26,105,131
8519,12/26/2011,1,0,12,16,1,1,0,1,0.36,0.3333,0.43,0.2836,28,69,97
8520,12/26/2011,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67,97
8521,12/26/2011,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,21,54,75
8522,12/26/2011,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,16,49,65
8523,12/26/2011,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42,56
8524,12/26/2011,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0,10,39,49
8525,12/26/2011,1,0,12,22,1,1,0,1,0.26,0.303,0.7,0,5,22,27
8526,12/26/2011,1,0,12,23,1,1,0,1,0.26,0.2727,0.7,0.1045,4,25,29
8527,12/27/2011,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,3,9,12
8528,12/27/2011,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6
8529,12/27/2011,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,2,2,4
8530,12/27/2011,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,0,3,3
8531,12/27/2011,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3
8532,12/27/2011,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8
8533,12/27/2011,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35
8534,12/27/2011,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80
8535,12/27/2011,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,9,155,164
8536,12/27/2011,1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,19,85,104
8537,12/27/2011,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,13,47,60
8538,12/27/2011,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30
8539,12/27/2011,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24
8540,12/27/2011,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,1,19,20
8541,12/27/2011,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,0,14,14
8542,12/27/2011,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,2,17,19
8543,12/27/2011,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,2,44,46
8544,12/27/2011,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,6,109,115
8545,12/27/2011,1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,9,126,135
8546,12/27/2011,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,3,87,90
8547,12/27/2011,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69
8548,12/27/2011,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63
8549,12/27/2011,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,3,29,32
8550,12/27/2011,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26
